water_temperature,salinity,turbidity,ph,oxygen,ammonia
0.7384615384615385,0.4210526315789451,0.41160714285714284,0.6521739130434838,0.632478632478632,0.20833333333333331
0.7999999999999998,0.526315789473685,0.026785714285714288,0.6956521739130466,0.2649572649572649,0.8055555555555556
0.47692307692307656,0.9473684210526301,0.09464285714285714,0.7826086956521721,0.5299145299145298,0.0
0.43076923076923057,0.0,0.07499999999999998,0.826086956521749,0.6153846153846159,0.9722222222222221
0.21538461538461506,0.7894736842105274,0.8535714285714284,0.608695652173914,0.6581196581196584,0.9027777777777779
0.2615384615384615,0.8421052631578938,0.04821428571428571,0.6956521739130466,0.700854700854701,0.0
0.23076923076923084,0.4210526315789451,0.6857142857142857,0.608695652173914,0.7350427350427351,0.625
0.3538461538461535,0.526315789473685,0.04910714285714285,0.7826086956521721,0.700854700854701,0.0
0.3538461538461535,0.526315789473685,0.32232142857142854,0.6956521739130466,0.8119658119658117,0.0
0.2769230769230764,0.526315789473685,0.34642857142857136,0.13043478260870245,0.14529914529914567,0.4583333333333333
0.3384615384615386,0.6315789473684177,0.73125,0.2608695652173978,0.4273504273504276,0.625
0.3384615384615386,0.6842105263157876,0.7392857142857142,0.2608695652173978,0.6923076923076925,0.0
0.41538461538461524,0.7894736842105274,0.6124999999999999,0.47826086956522573,0.7777777777777777,0.5694444444444444
0.43076923076923057,0.7894736842105274,0.6080357142857142,0.21739130434783505,0.7264957264957266,0.0
0.3230769230769228,0.7894736842105274,0.10267857142857142,0.6521739130434838,0.7863247863247862,0.0
0.3999999999999999,0.8421052631578938,0.007142857142857145,0.6956521739130466,0.914529914529914,0.27777777777777773
0.41538461538461524,0.6315789473684177,0.06696428571428571,0.7391304347826093,0.5042735042735043,0.7916666666666667
0.3384615384615386,1.0,0.030357142857142846,0.7391304347826093,0.6153846153846159,0.3333333333333333
0.49230769230769234,0.8421052631578938,0.02142857142857143,0.8695652173913118,0.7350427350427351,0.0
